bbl,bldgclass,bldgclass_letter,borough,counts,lng,lat
3083810008,A5,A,BK,70212,-73.91760850635742,40.6160831324971
3083810013,A5,A,BK,70037,-73.9176397200648,40.616332842156105
3060410016,A5,A,BK,173995,-74.03826286266155,40.62488539797661
3035340034,A5,A,BK,73746,-73.91869652701446,40.66536957644083
3076490004,A5,A,BK,104969,-73.94400638459382,40.620020518727294
3083770022,A5,A,BK,60080,-73.9204177400211,40.615869095646545
3083770064,A5,A,BK,62153,-73.92002533912839,40.6156149268865
3083770065,A5,A,BK,62058,-73.92001642092629,40.61556141767386
3083770066,A5,A,BK,62033,-73.92001196182522,40.61550790846122
3083770067,A5,A,BK,61919,-73.92000750272418,40.61545439924857
3083770070,A5,A,BK,60882,-73.91998966631996,40.6152894125096
3083770107,A5,A,BK,59164,-73.92027950788842,40.615106589366405
3083810034,A5,A,BK,72062,-73.91728299198051,40.61645323788455
3084030033,A5,A,BK,72672,-73.91676127715726,40.616034082385525
3062260011,A5,A,BK,21855,-73.99817108509001,40.614361919490484
3060440062,A5,A,BK,70091,-74.03000906661163,40.62263801104567
3084110055,A5,A,BK,101671,-73.90901135952637,40.6204708879337
3084110057,A5,A,BK,101931,-73.90907824604218,40.6205288562474
3077150058,A5,A,BK,67852,-73.93842804917595,40.61241775143118
3077170005,A5,A,BK,65730,-73.93622079415451,40.612506933452245
3077170006,A5,A,BK,65596,-73.93627430336714,40.61247126064382
3077170021,A5,A,BK,64129,-73.93705018695044,40.61295284355759
3077170023,A5,A,BK,64932,-73.93715274627466,40.613042025578665
3064610333,A5,A,BK,103426,-74.01370659316022,40.60285743877259
3077190002,A5,A,BK,66111,-73.93458430406788,40.613559281300866
3077190006,A5,A,BK,66415,-73.9347849636153,40.61342996737031
3055200061,A5,A,BK,76700,-73.9843612491275,40.61960582232933
3077230034,A5,A,BK,85363,-73.9390077323129,40.63429410119939
3077240024,A5,A,BK,78115,-73.937848366039,40.6336609088498
3077240025,A5,A,BK,77327,-73.93785282514007,40.63371441806243
3008680033,A5,A,BK,148162,-73.98664430886687,40.66147678122119
3077290077,A5,A,BK,45671,-73.93180182501054,40.634762306809996
3077290078,A5,A,BK,45828,-73.93179736590949,40.63471771579946
3077350013,A5,A,BK,64884,-73.92712868710653,40.6334691675045
3077350014,A5,A,BK,65813,-73.92713760530862,40.6335271358182
3077350016,A5,A,BK,67664,-73.92714652351074,40.63364307244557
3082870009,A5,A,BK,180376,-73.88710825515186,40.63881117056653
3077500054,A5,A,BK,60519,-73.93152981984629,40.63202441876317
3077500055,A5,A,BK,60721,-73.93152090164418,40.63197090955053
3077520055,A5,A,BK,63805,-73.92959011088803,40.632122518986364
3077520078,A5,A,BK,66813,-73.92945187875537,40.630842756984016
3077530030,A5,A,BK,64442,-73.92898813224582,40.63190402303473
3077530033,A5,A,BK,63774,-73.92900150954898,40.63203779606634
3077600055,A5,A,BK,106426,-73.92186248876241,40.63284935245807
3077600056,A5,A,BK,105974,-73.9218535705603,40.632795843245425
3077600058,A5,A,BK,105532,-73.92184465235819,40.632693283921206
3077610013,A5,A,BK,88651,-73.92113119618965,40.63146703113149
3077620066,A5,A,BK,88724,-73.91986927059153,40.63189064573158
3077620159,A5,A,BK,94130,-73.91992277980415,40.63237222864535
3077620160,A5,A,BK,92522,-73.91991386160205,40.632300883028485
3077620162,A5,A,BK,90437,-73.91990048429889,40.632162650895836
3077690051,A5,A,BK,75082,-73.93416960766992,40.629670013406965
3077720071,A5,A,BK,64688,-73.93117755086305,40.628778193196275
3077720072,A5,A,BK,64425,-73.931173091762,40.62872022488258
3077720073,A5,A,BK,64159,-73.93116863266096,40.62866671566994
3077730004,A5,A,BK,61698,-73.93022330323763,40.62827431477723
3077730022,A5,A,BK,65320,-73.93055773581663,40.62903236195632
3077740040,A5,A,BK,65840,-73.92976401582912,40.630173891826
3077740043,A5,A,BK,66977,-73.92959456998908,40.63018281002812
3077790010,A5,A,BK,72418,-73.92468064062818,40.62870238847837
3077780074,A5,A,BK,72072,-73.92534504668515,40.62896101633946
3077780079,A5,A,BK,70694,-73.92530937387673,40.62866225656888
3077870051,A5,A,BK,105475,-73.93766554289583,40.62659769278114
3077870052,A5,A,BK,105837,-73.93766108379478,40.6265441835685
3077870053,A5,A,BK,105976,-73.93765662469372,40.6264862152548
3077910007,A5,A,BK,84351,-73.93408042564884,40.626156241776854
3077910022,A5,A,BK,83386,-73.93423649418573,40.62691874805699
3077920031,A5,A,BK,74183,-73.9332331964487,40.626976716370685
3077970017,A5,A,BK,59485,-73.92841290820992,40.626544183568505
3077970027,A5,A,BK,60738,-73.92846641742256,40.62705698018965
3078020026,A5,A,BK,85387,-73.9235881608701,40.627333444454955
3078020032,A5,A,BK,83284,-73.92362383367852,40.62767233613502
3077510044,A5,A,BK,63244,-73.93075393626297,40.6324524924643
3078130048,A5,A,BK,90194,-73.93591757528287,40.62532238987985
3078130049,A5,A,BK,89264,-73.93583731146391,40.62531347167774
3078130081,A5,A,BK,80631,-73.9351862827101,40.62464460651973
3078220055,A5,A,BK,87138,-73.93461551777527,40.62385088653222
3078220062,A5,A,BK,87302,-73.93431675800467,40.62356996316585
3078220064,A5,A,BK,87785,-73.93423649418573,40.623494158447926
3078270047,A5,A,BK,60430,-73.92988441155755,40.625420490103025
3078280023,A5,A,BK,65468,-73.92914420078269,40.624537588094455
3078280025,A5,A,BK,64962,-73.92915757808585,40.624640147418674
3040170133,A5,A,BK,127107,-73.88343841498487,40.67295896643381
3073070071,A5,A,BK,49041,-73.94417583043385,40.6036511587601
3078330014,A5,A,BK,65830,-73.92421689411864,40.62433692854704
3078330018,A5,A,BK,66932,-73.92423918962388,40.624537588094455
3054690027,A5,A,BK,125980,-73.97858225416225,40.62474716584395
3072920081,A5,A,BK,55049,-73.95875709087862,40.60279055225679
3072920082,A5,A,BK,55047,-73.95877046818178,40.60283960236837
3072920083,A5,A,BK,55244,-73.95877492728283,40.60289311158103
3077780080,A5,A,BK,70706,-73.92530937387673,40.62861320645729
3060850051,A5,A,BK,99690,-74.03332217869435,40.6196860861483
3073040053,A5,A,BK,41964,-73.94680670005539,40.6025408425978
3073040055,A5,A,BK,42663,-73.94682899556065,40.60265232012413
3073050045,A5,A,BK,39162,-73.94550464254777,40.602563138103065
3073060031,A5,A,BK,43915,-73.94470200435816,40.60339699000005
3073070031,A5,A,BK,48292,-73.94378342954114,40.60353522213271
3073080051,A5,A,BK,44941,-73.94307889157469,40.60293324349049
3073100008,A5,A,BK,63614,-73.94095190037221,40.60502456188456
3077920055,A5,A,BK,74270,-73.93289430476864,40.62718183501913
3073260022,A5,A,BK,42004,-73.94997712090438,40.600850843298545
3073260024,A5,A,BK,41680,-73.94996374360123,40.60078395678274
3077570010,A5,A,BK,74187,-73.92505520511668,40.63094531630825
3077590027,A5,A,BK,93409,-73.92316008716897,40.6321091416832
3073280006,A5,A,BK,44500,-73.94843873104095,40.60176941811556
3073280026,A5,A,BK,42124,-73.94809983936086,40.600953402622764
3073300037,A5,A,BK,36582,-73.94609324388684,40.60071707026694
3073300038,A5,A,BK,36504,-73.94608432568472,40.600672479256396
3077600031,A5,A,BK,102440,-73.92218354403826,40.632390065049556
3073310002,A5,A,BK,38531,-73.94584799332888,40.602059259684026
3049030025,A5,A,BK,101115,-73.94667738612483,40.64788098210924
3073320030,A5,A,BK,34111,-73.94429176706124,40.60119419407965
3073320031,A5,A,BK,34013,-73.94427838975808,40.60114514396807
3073330027,A5,A,BK,32002,-73.94337765134529,40.601377017222845
3073330029,A5,A,BK,32077,-73.94335981494108,40.601278916999675
3073360002,A5,A,BK,39034,-73.94107229610066,40.602576515406234
3073360006,A5,A,BK,38908,-73.94078245453218,40.602603270012544
3073360007,A5,A,BK,38850,-73.94072894531953,40.60261218821464
3073360010,A5,A,BK,39634,-73.94055504037846,40.602630024618875
3073360072,A5,A,BK,35628,-73.94086717745219,40.60193886395559
3073360077,A5,A,BK,36711,-73.94092068666484,40.60220641001879
3073380013,A5,A,BK,71430,-73.93873126804758,40.60258543360833
3040680057,A5,A,BK,143550,-73.87976857481787,40.668789706948836
3073390071,A5,A,BK,78350,-73.9381069939001,40.60235356035355
3073390073,A5,A,BK,79542,-73.93812928940538,40.60245611967778
3073480043,A5,A,BK,52419,-73.95529682846114,40.596931293472565
3073510056,A5,A,BK,50493,-73.95301822782284,40.59784540918851
3077670029,A5,A,BK,102970,-73.93635456718611,40.62909924847212
3073610042,A5,A,BK,51292,-73.94297187314942,40.59919205770666
3073610053,A5,A,BK,60416,-73.94284701831992,40.5985365698518
3073610069,A5,A,BK,54106,-73.94324833741473,40.5987951977129
3061380064,A5,A,BK,202008,-74.03263101803105,40.611726590767894
3073660035,A5,A,BK,97333,-73.93807578019272,40.59911625298875
3073660037,A5,A,BK,101749,-73.93804902558642,40.59897356175504
3073660039,A5,A,BK,103972,-73.9380311891822,40.59887100243081
3073660040,A5,A,BK,104955,-73.93801781187905,40.59882195231922
3073660043,A5,A,BK,102410,-73.93840129456964,40.59887992063292
3073660045,A5,A,BK,99675,-73.93841913097386,40.598978020856094
3073660048,A5,A,BK,95902,-73.93844588558018,40.5991207120898
3073660052,A5,A,BK,91983,-73.93848601748965,40.59932137163721
3073730083,A5,A,BK,48152,-73.95842265829961,40.596039473261875
3073750021,A5,A,BK,54650,-73.95612176215603,40.59582097731025
3073750022,A5,A,BK,54627,-73.95610838485288,40.59576746809761
3077740062,A5,A,BK,64446,-73.92930026931955,40.62946043565744
3077740063,A5,A,BK,64845,-73.9292958102185,40.62939354914164
3073800082,A5,A,BK,43549,-73.95178305683103,40.59642295595247
3073800084,A5,A,BK,44082,-73.95180089323524,40.596521056175646
3073800087,A5,A,BK,44951,-73.95182764784157,40.5966682065104
3073800088,A5,A,BK,45153,-73.95183656604367,40.59671725662199
3074010008,A5,A,BK,54929,-73.95387883432615,40.594255832840496
3074010012,A5,A,BK,55429,-73.9538832934272,40.59398828677729
3074010013,A5,A,BK,55805,-73.95386991612405,40.59393031846359
3074020001,A5,A,BK,53760,-73.95343292422079,40.59430934205314
3074020031,A5,A,BK,51740,-73.95269717254699,40.59309200746554
3074030065,A5,A,BK,50575,-73.95224234423954,40.59376087262356
3074180008,A5,A,BK,55912,-73.95351764714083,40.59211546433484
3077960063,A5,A,BK,62301,-73.92903272325636,40.62690982985489
3077960064,A5,A,BK,61758,-73.92902826415529,40.62684740244012
3075850071,A5,A,BK,109319,-73.95489996846739,40.626869697945395
3078010066,A5,A,BK,81362,-73.92410095749123,40.62674930221694
3078010071,A5,A,BK,79152,-73.92407420288492,40.62646391974953
3075950056,A5,A,BK,56910,-73.94554477445726,40.628666715669944
3075950057,A5,A,BK,57063,-73.94553585625515,40.628613206457295
3041750053,A5,A,BK,44327,-73.86640018985965,40.68227402853447
3078450011,A5,A,BK,66450,-73.9297372612228,40.62158120409601
3060520002,A5,A,BK,74965,-74.02598695746143,40.61988228659464
3060620112,A5,A,BK,78158,-74.03110154636971,40.62169268162235
3060630022,A5,A,BK,119488,-74.03348270633226,40.621505399378094
3060630023,A5,A,BK,118790,-74.03341581981647,40.62149202207494
3060670031,A5,A,BK,75645,-74.02664244531628,40.619788645472525
3061130003,A5,A,BK,148101,-74.03584157078954,40.61815215538591
3061130004,A5,A,BK,148067,-74.03581927528427,40.618205664598555
3061130059,A5,A,BK,138506,-74.03559186113054,40.61797825044483
3061130060,A5,A,BK,141353,-74.03565874764634,40.61799162774798
3061130062,A5,A,BK,148237,-74.03589953910324,40.61799608684904
3061130063,A5,A,BK,148309,-74.03588170269902,40.61804959606169
3074020047,A5,A,BK,53543,-73.953031605126,40.59292702072656
3065240016,A5,A,BK,92349,-73.97484552747946,40.623115134858395
3065430046,A5,A,BK,94149,-73.96691724580644,40.61746991292473
3065430048,A5,A,BK,94179,-73.96706439614117,40.61745207652052
3065700007,A5,A,BK,94617,-73.96708223254541,40.61701062551623
3077910040,A5,A,BK,75615,-73.9338084204846,40.62755194040658
3066340054,A5,A,BK,61668,-73.97130054214196,40.607227357804966
3066340055,A5,A,BK,61615,-73.97130946034407,40.60728086701761
3066340056,A5,A,BK,61751,-73.97131837854617,40.607338835331305
3066340057,A5,A,BK,62009,-73.97132729674829,40.607392344543946
3066340059,A5,A,BK,62459,-73.97134959225353,40.60749936296922
3075910066,A5,A,BK,73344,-73.94929487844321,40.627699090741345
3071040355,A5,A,BK,66233,-73.97210763943265,40.59874168850026
3071250028,A5,A,BK,54436,-73.9720452120179,40.59582097731025
3048420019,A5,A,BK,88534,-73.94260176776199,40.6551626941295
3071590034,A5,A,BK,46945,-73.96262313149195,40.594501083398434
3071590037,A5,A,BK,47351,-73.96289067755517,40.594514460701596
3071830020,A5,A,BK,48003,-73.96372452945216,40.59289580701919
3071840114,A5,A,BK,48459,-73.96277474092777,40.59230274657909
3071840115,A5,A,BK,48189,-73.96277920002883,40.59234733758962
3071840117,A5,A,BK,48288,-73.96268109980565,40.591847918271625
3085400065,A5,A,BK,60527,-73.92519343724933,40.60943907192747
3038480109,A5,A,BK,136437,-73.90111875066178,40.659826913831424
3073580058,A5,A,BK,39221,-73.94608432568472,40.59872831119709
3064630078,A5,A,BK,91616,-74.00899778244779,40.60150187205234
3070560106,A5,A,BK,68236,-73.99051480858125,40.57579961358027
3059970063,A5,A,BK,97743,-74.02827447630185,40.62623650559581
3059970064,A5,A,BK,98216,-74.02833690371659,40.626249882898975
3073370003,A5,A,BK,49824,-73.94007791656574,40.60268799293256
3068950007,A5,A,BK,52553,-73.99137095598353,40.59236517399384
3036050132,A5,A,BK,147247,-73.90564919733208,40.659978523267235
3085040007,A5,A,BK,61532,-73.93048639019977,40.610598438201365
3044520941,A5,A,BK,37809,-73.87052931743514,40.65569778625593
3077600066,A5,A,BK,102723,-73.92179114314555,40.63221170100743
3054310036,A5,A,BK,96530,-73.98314391453991,40.633888323003525
3084950006,A5,A,BK,52147,-73.92132293753495,40.61493268442531
3058820049,A5,A,BK,130964,-74.03208700770253,40.63655932453454
3077730012,A5,A,BK,61623,-73.93049530840186,40.628425924213055
3077730013,A5,A,BK,61951,-73.93050422660399,40.628483892526745
3077730053,A5,A,BK,65716,-73.93027235334921,40.62973689992276
3073380038,A5,A,BK,61337,-73.93847709928755,40.60122094868597
3059900058,A5,A,BK,110683,-74.0226827635808,40.62426112382913
3059900059,A5,A,BK,110957,-74.02274965009663,40.62430571483967
3040500156,A5,A,BK,145277,-73.88193569792983,40.6703370150144
3042420026,A5,A,BK,78948,-73.86368013821703,40.675643345267986
3077040030,A5,A,BK,63630,-73.94141564688177,40.61356819950298
3057630035,A5,A,BK,70468,-74.01228859902524,40.630307664857604
3076730024,A5,A,BK,87693,-73.93844142647912,40.62013199625364
3084440069,A5,A,BK,258261,-73.90082444999226,40.61915099402187
3057910050,A5,A,BK,89095,-74.01765735669359,40.638802252364414
3073860068,A5,A,BK,75459,-73.94291836393678,40.59702047549363
3077520062,A5,A,BK,62966,-73.92954106077644,40.631663231577846
3059900038,A5,A,BK,114099,-74.02238846291131,40.624435028770215
3059900036,A5,A,BK,114538,-74.0225222359429,40.62451529258918
3065140049,A5,A,BK,100136,-73.97512645084582,40.623917773048014
3046570044,A5,A,BK,54522,-73.92938499223958,40.65458747009362
3036180022,A5,A,BK,142258,-73.90494911846669,40.65950585855557
3040090106,A5,A,BK,157631,-73.89071120880303,40.67179068195781
3041520057,A5,A,BK,41049,-73.86668111322602,40.68380795929685
3041520061,A5,A,BK,41985,-73.86663652221549,40.6836117588505
3040830131,A5,A,BK,146804,-73.88055783570434,40.668147596397155
3059570017,A5,A,BK,164738,-74.0357702251727,40.63152054034414
3068360037,A5,A,BK,61425,-73.9421692349598,40.60573355895206
3070080040,A5,A,BK,90429,-73.99794813003736,40.57591109110661
3077750017,A5,A,BK,64501,-73.92866261786891,40.628871834318396
3014060068,A5,A,BK,88546,-73.93870005434022,40.666783111474786
3084850022,A5,A,BK,63133,-73.93009844840812,40.61451352892629
3057320079,A5,A,BK,70019,-74.00209955311813,40.62849726982991
3060010064,A5,A,BK,90475,-74.01941424250865,40.62137608544755
3029120012,A5,A,BK,89784,-73.9396498428646,40.71496815745834
3040540062,A5,A,BK,136929,-73.8785601584324,40.67045741074283
3079830150,A5,A,BK,108123,-73.91753270163952,40.63779895462739
3087940003,A5,A,BK,54275,-73.93903002781818,40.58712127115498
3064610123,A5,A,BK,102306,-74.01206564397256,40.60324092146319
3077970015,A5,A,BK,59154,-73.92839953090676,40.62642378784005
3062670067,A5,A,BK,59807,-74.0115929792609,40.61847321066176
3062670068,A5,A,BK,60520,-74.01170445678724,40.61854009717756
3062670071,A5,A,BK,61880,-74.01187390262727,40.6186426565018
3011140053,A5,A,BK,164447,-73.98019198964252,40.65843121520169
3063050037,A5,A,BK,43667,-74.00554643823243,40.61244004693645
3058610098,A5,A,BK,165930,-74.03039700840328,40.63789259574951
3061070084,A5,A,BK,74661,-74.03168122950667,40.61761706325949
3068120043,A5,A,BK,67638,-73.94362736100427,40.60786055015455
3035730020,A5,A,BK,101333,-73.91164222914792,40.66305084389306
3005560144,A5,A,BK,101020,-74.01156622465457,40.677645481640994
3060530034,A5,A,BK,93662,-74.02449761770957,40.619436376489304
3035540012,A5,A,BK,79476,-73.91570892930865,40.66368403624264
3042940109,A5,A,BK,97644,-73.89567864737657,40.65846242890906
3064610130,A5,A,BK,101013,-74.01231981273261,40.602995670905244
3063950020,A5,A,BK,82762,-74.01135664690507,40.608123637116705
3040260130,A5,A,BK,175753,-73.88911039152485,40.67057780647128
3060840061,A5,A,BK,161068,-74.03671109549495,40.62048426523687
3064610313,A5,A,BK,98245,-74.01315812373066,40.60271920663993
3079270058,A5,A,BK,70265,-73.92761472912136,40.64140190827857
3065510036,A5,A,BK,30194,-73.97802040742951,40.61430841027785
3073380014,A5,A,BK,71217,-73.93872680894654,40.60253638349674
3046740034,A5,A,BK,53835,-73.93171710209053,40.65208145530158
3082730055,A5,A,BK,253712,-73.88303709589006,40.641651617937576
3073330060,A5,A,BK,32818,-73.94365857471165,40.6008731388038
3051700056,A5,A,BK,70820,-73.95243854468588,40.64394359587905
3048690031,A5,A,BK,82456,-73.9483272535146,40.65119855329299
3048890064,A5,A,BK,123658,-73.94444337649708,40.65069913397502
3066780086,A5,A,BK,37790,-73.97530481488796,40.603713586174855
3061270056,A5,A,BK,134179,-74.03118626928975,40.613594954109296
3078560075,A5,A,BK,89710,-73.91885259555133,40.622312496668776
3053610076,A5,A,BK,155377,-73.97045777204286,40.643234598811546
3053610078,A5,A,BK,154796,-73.97047560844709,40.64334607633787
3074190005,A5,A,BK,53428,-73.95274176355754,40.59222248276012
3060210045,A5,A,BK,126096,-74.01984231620976,40.61981094097779
3059520026,A5,A,BK,133798,-74.02192471640173,40.627801650065564
3059550076,A5,A,BK,63975,-74.01298421878957,40.62219656004139
